Mongolia	68.00728939	1.833396079	1.23076056	0.009890919	0.540252493	2.426093619	0.111626116	0.068951414	6.005330356	3.395140821	0.57433431	2.390340542	2.127573279	0.288207564	0.096598531
Tajikistan	69.53111288	2.0487848	1.264204118	0.032175231	0.674302678	3.421176448	0.107646299	0.260033424	8.144446493	3.239364313	2.268304291	1.568172309	1.238913773	0.350447502	0.046499702
Turkmenistan	70.7458139	1.585526489	1.571473137	0.012155455	0.002174984	2.703183655	0.082862497	0.070407072	11.60423918	4.757358237	2.083731977	2.328133677	1.729248347	0.647387136	0.091694167
Uzbekistan	68.40467365	1.756021751	1.54609955	0.012047789	0.172798029	2.706629087	0.110429049	0.051323089	8.71120461	3.630209882	2.379491795	1.554100226	1.223802038	0.346370482	0.07807261
Albania	78.33872478	1.071553714	0.711045206	0.008883865	0.329568143	1.96871865	0.130558123	0.009424209	6.627029622	2.817899208	0.901161155	2.45385523	2.146183027	0.36289519	0.040423554
Bosnia_and_Herzegovina	76.94036517	1.359115607	1.004757758	0.020323679	0.302984024	2.153693251	0.128598458	0.004197064	7.552537813	2.348165606	2.523704174	3.036605045	2.770140564	0.354597746	0.065593214
Bulgaria	73.32179076	1.018722331	0.839406239	0.011373184	0.156766223	1.823524634	0.113229036	0.006861541	8.658663206	3.226434887	1.618014024	2.890185383	2.665906776	0.317724377	0.092942122
Croatia	78.64258787	0.65766469	0.599478036	0.027038969	0.031073177	1.355115079	0.253519698	0.003310426	6.548441496	2.24621358	1.650139468	2.497947426	2.286398078	0.300255075	0.047533179
Czechia	79.41663715	0.590104148	0.558516211	0.026038218	0.006828516	1.283257535	0.21311229	0.007547993	6.582449137	2.47763308	2.103489803	2.349215984	2.18543565	0.222207292	0.059154941
Hungary	76.57494048	0.772351703	0.621848933	0.031369701	0.114994761	1.493277243	0.181792842	0.008040821	7.055361959	2.838935029	1.807789973	2.995802112	2.770872101	0.3284012	0.070316593
North_Macedonia	74.33326825	1.365109025	1.127827064	0.006503757	0.206712414	2.075003915	0.090118823	0.004639331	7.549345854	2.292449805	2.268775454	2.828909962	2.560767419	0.363438211	0.057606862
Montenegro	75.83670782	1.166680787	0.884978393	0.0079762	0.251714923	1.799955609	0.10043994	0.002534703	7.756196901	2.537195407	2.207091801	3.560882362	3.295599191	0.382474463	0.056900405
Poland	78.06670127	0.864362421	0.770508387	0.016191077	0.073968592	1.540317304	0.23456396	0.005434918	5.834224534	2.241160866	1.618052513	2.664070715	2.504667299	0.21668243	0.080926411
Romania	75.49711927	0.759864849	0.646023814	0.005542557	0.102645942	1.579520895	0.156951597	0.010851799	7.841033629	2.892794628	1.018801576	2.435620643	2.196581411	0.301462337	0.137821476
Serbia	75.6518008	1.054286636	0.879633424	0.007887048	0.153152336	1.737349068	0.150544813	0.003395812	7.006577046	2.198056074	1.937395622	2.810234603	2.602970821	0.295004676	0.097182496
Slovakia	77.53232918	0.701958684	0.682272536	0.013716133	0.006387365	1.315766038	0.117549399	0.00468132	7.259345258	3.04439103	1.301581378	2.086855471	1.881128067	0.253386635	0.065581934
Slovenia	81.305329	0.467594692	0.412211188	0.026697631	0.029684031	1.090611319	0.268619909	0.002817587	4.661767981	1.640151401	0.931208041	1.927720957	1.808318471	0.179271608	0.042731929
Belarus	73.98890955	0.837778164	0.821960906	0.006617497	0.008729708	1.415539284	0.121898853	0.004043593	8.752322424	3.842931816	0.958102161	2.65427537	2.452217568	0.241477294	0.114931649
Estonia	78.01940701	0.140640919	0.109656639	0.004344988	0.026459786	0.629620073	0.121834989	0.004895763	8.084053215	1.928137831	0.833681259	2.009218577	1.90163991	0.152510222	0.112785052
Latvia	75.84369194	0.503213695	0.45739749	0.004146284	0.040048952	1.049600844	0.134099113	0.005801384	8.025919764	2.761244965	1.059253648	2.198823351	2.027345555	0.210877498	0.136457606
Lithuania	76.21774128	0.384775168	0.36359059	0.004121601	0.016609181	0.870372179	0.122747807	0.007502106	7.618864831	2.806963981	0.787915876	2.040951585	1.897056244	0.179491602	0.086072038
Moldova	74.26590637	0.729054147	0.632727328	0.009740638	0.082319921	1.513990414	0.091528133	0.028101066	9.020608542	3.086422369	1.188307784	2.252009438	2.039957076	0.248007765	0.15393788
Russia	72.95648981	0.527214659	0.502979196	0.007603599	0.016092574	1.171811206	0.181542278	0.011527733	8.151570727	3.017175755	1.234403478	2.598239173	2.388088908	0.263675455	0.201757303
Ukraine	70.13274431	0.804213461	0.748752742	0.00806548	0.044470153	1.412419955	0.126657701	0.011477012	9.007369716	3.518898939	1.033748857	2.772814026	2.527759774	0.293977673	0.201895805
Brunei	74.29876518	0.221099407	0.213620437	0.00352813	0.003906583	0.576924452	0.22645379	0.013728931	5.093363033	1.688305786	2.561935877	1.70180611	1.53922692	0.184841252	0.116210083
Japan	84.55785066	0.297784837	0.281096038	0.017033572	0.000637521	0.849674337	0.228201742	0.016586546	2.546599794	0.991724737	0.643960098	1.709882711	1.613674975	0.123538559	0.049482111
South_Korea	82.82625036	0.691468287	0.653073237	0.042211961	0.000434445	1.251301085	0.144904747	0.013557382	3.106638263	1.169283694	1.20013634	1.700375693	1.599640786	0.119095988	0.046398792
Singapore	84.56529991	0.56564943	0.54728183	0.018805815	0.000876086	0.910576447	0.182996641	0.030344841	3.278715029	1.226088456	0.990974092	1.248122011	1.143574668	0.119545534	0.055119713
Australia	82.78995483	0.111323848	0.104683105	0.005972865	0.000780208	0.827618743	0.362727487	0.006498673	3.79067769	1.242488092	0.946023545	1.313977155	1.239571205	0.098962762	0.039696265
New_Zealand	81.69922977	0.100519689	0.09202166	0.007790152	0.000818164	0.87981278	0.320536516	0.008269182	4.063227733	1.492142649	0.925067433	1.625588447	1.541337059	0.112729755	0.039753685
Andorra	82.03218235	0.220641199	0.17682096	0.044814785	0.000385975	0.99889558	0.451806213	0.003276842	3.643304775	1.018578429	0.850509475	2.090783199	2.005591489	0.132091958	0.129049224
Austria	82.10003815	0.323962746	0.292989325	0.031504758	0.001044385	0.935688399	0.235113163	0.002443381	5.344180905	1.453060435	1.210294235	1.923741445	1.819440166	0.162282909	0.047175508
Belgium	81.3531792	0.341801779	0.317656022	0.024922752	0.000507222	1.226063774	0.395624948	0.007696457	3.234000201	1.106314737	0.871489097	2.198688088	2.110846124	0.137528085	0.048673317
Cyprus	80.79167297	0.455660308	0.417089862	0.039690102	0.000784159	0.972538685	0.217294378	0.002935695	4.597487613	1.316268408	1.584057477	1.870945245	1.751314676	0.169686262	0.042115467
Denmark	81.06390765	0.265366522	0.237328045	0.02861984	0.000365071	1.100618348	0.365091605	0.006071987	3.290796565	1.137430645	0.905686073	2.656712291	2.565325836	0.138237474	0.053390326
Finland	81.77280916	0.075043524	0.069812802	0.004878765	0.000411451	0.654185434	0.235617843	0.00153907	5.594623494	1.802070362	1.508218339	1.471678333	1.411789567	0.082793041	0.027431323
France	82.77135829	0.250175309	0.234735476	0.015539774	0.000627584	1.016949732	0.43237701	0.00462988	2.991462095	1.079828673	0.602348251	1.734044816	1.678901575	0.084085391	0.060714172
Germany	81.16366433	0.311478796	0.289763346	0.022490641	0.000306299	0.978542611	0.275941839	0.003788349	5.133695929	1.408993702	1.452362433	1.919373955	1.850666866	0.10831502	0.049547169
Greece	80.88651473	0.509690347	0.478773745	0.028643896	0.00326559	1.250531211	0.193236278	0.003664168	4.664837622	1.553736699	1.157689292	2.848731184	2.696803449	0.241363808	0.043237148
Iceland	83.89172193	0.087975915	0.074475057	0.013323518	0.00033011	0.856304341	0.291197242	0.00480862	3.936358623	1.519315755	1.002730715	1.898313145	1.793872662	0.147783165	0.033273581
Ireland	81.95452001	0.163050912	0.15852923	0.004034073	0.000567701	0.964812018	0.244436599	0.00496553	3.676332841	1.286566615	1.034049078	2.108516214	2.011212137	0.132303769	0.04523715
Israel	82.90204676	0.501422344	0.467046346	0.036881476	0.000755799	0.907869766	0.159178563	0.007899817	4.163490063	0.949049847	1.504226644	1.491005876	1.401604868	0.119516037	0.047196321
Italy	83.03213276	0.409794807	0.369796784	0.040665695	0.001762581	1.155489838	0.334798044	0.002564486	4.393021505	1.272988666	1.338352074	1.725721447	1.626855104	0.143431975	0.055547128
Luxembourg	82.79895278	0.244940342	0.219371096	0.026029675	0.000483348	0.961218217	0.297350107	0.004494552	4.103014377	1.2723857	1.324120093	1.920622808	1.833644595	0.126554292	0.037579597
Malta	82.43672433	0.424128511	0.389389553	0.035240562	0.001035442	1.212627578	0.277177779	0.004810634	5.295590441	1.790517088	1.807066798	1.728033191	1.615144969	0.153437753	0.033798358
Netherlands	81.69827425	0.310399958	0.288067205	0.023063598	0.000348563	1.114393035	0.418145557	0.003926238	3.036494888	1.028879722	0.804972969	2.278865175	2.198581755	0.121888211	0.037629341
Norway	82.82917988	0.1066044	0.093107792	0.013474216	0.000248303	0.798501161	0.281547453	0.006102977	3.402608086	1.190430844	1.032654815	1.410795148	1.33126907	0.107401884	0.048087233
Portugal	81.66918373	0.196548014	0.174557052	0.019619984	0.002730061	0.952146051	0.197699601	0.009460796	3.853690507	1.135936694	1.402490555	1.480086835	1.35691444	0.152941436	0.144412078
Spain	83.01227733	0.258371921	0.205041369	0.050862643	0.00397547	0.966716154	0.256587437	0.003990146	3.600147192	0.965778216	1.136883186	2.004405722	1.915371182	0.141345078	0.066910481
Sweden	82.76766894	0.078314478	0.068376425	0.009775342	0.000283894	0.645872859	0.202018666	0.005134001	4.278818951	1.412065541	1.126787565	1.6357905	1.570993629	0.087102992	0.043184367
Switzerland	83.86362226	0.220010863	0.190488074	0.030502914	0.000184693	0.911520683	0.331837801	0.003242093	4.023586244	1.230531132	0.967180129	1.667245891	1.597734409	0.100951044	0.043873122
UK	81.03931781	0.245797649	0.237509617	0.00837934	0.000189286	1.148130643	0.391191318	0.00577189	3.305434387	1.28189788	1.150419148	2.3056685	2.203666164	0.146535365	0.048637006
Argentina	76.53702042	0.464121064	0.426050747	0.014616661	0.023335265	1.317170369	0.30757844	0.0399017	4.15717183	1.539045978	1.270915784	2.162815552	1.942587338	0.27452026	0.226688942
Chile	80.08807921	0.595475986	0.554016069	0.010178345	0.030604204	1.182481589	0.20224469	0.022175954	4.474945686	1.321073191	1.40295515	1.330011646	1.154310874	0.210096167	0.16909279
Uruguay	77.45709631	0.286882744	0.258260172	0.010499896	0.018108846	1.009402273	0.300040821	0.030101816	3.828544492	1.548134279	1.047042637	2.266344123	2.068545307	0.265058686	0.197376047
Canada	82.04145121	0.158494256	0.138994542	0.019560359	0.000299022	0.962564025	0.404115863	0.00716588	3.752173304	1.283858527	1.045897601	2.004789453	1.918843981	0.122011559	0.051365071
USA	78.84244196	0.235251121	0.191964023	0.043605412	0.000603705	1.026777302	0.304878487	0.006657554	4.910871775	1.634783508	1.658987601	2.337615427	2.233811289	0.14943915	0.084977115
Antigua_and_Barbuda	76.25820635	0.559474666	0.550044447	1.44605E-05	0.008959044	0.819376864	0.069500921	0.070223866	6.157580919	1.444993257	2.499295185	0.813443575	0.681527157	0.142176348	0.26683782
Bahamas	73.31726644	0.509384028	0.494007475	0.004883828	0.010405652	0.772959296	0.081821532	0.051967396	6.568161139	1.57624144	2.066306181	0.899270452	0.752521437	0.16036844	0.653644672
Barbados	76.1656222	0.642410988	0.641592328	3.57977E-05	0.000742308	0.88836003	0.074962274	0.054693846	5.357230666	1.266598712	2.289774664	0.687635392	0.583528469	0.110590787	0.302436417
Belize	74.38832777	0.937397708	0.694793856	0.014915499	0.21718779	1.526440267	0.211896364	0.157310302	6.219076048	1.180084446	2.39500003	1.231569359	1.043891197	0.203856804	0.617056926
Cuba	78.57823748	0.665290695	0.632803861	0.011041939	0.02104305	1.375983477	0.392610216	0.066043111	5.136500905	1.331284982	1.638128399	2.58000521	2.400879991	0.233972466	0.158809176
Dominica	72.30636056	0.627101205	0.552993576	0.000183123	0.07069523	0.957278181	0.112564338	0.08290312	5.899382006	1.07855098	2.209550144	0.832534171	0.712551889	0.129310401	0.292439606
Dominican_Republic	73.11387215	0.97568431	0.772554221	0.005681724	0.188244358	1.767253755	0.19177346	0.18391868	6.92581219	1.887392982	1.843882611	1.814895595	1.642646616	0.197529795	0.395435008
Grenada	73.27622056	0.8060741	0.767369691	0.001879945	0.03452188	1.219263757	0.102502706	0.076954385	6.546764319	1.440363982	2.751823278	0.967548165	0.81173246	0.16573543	0.256302451
Guyana	67.2848455	1.007762834	0.883718375	0.000357917	0.115221328	1.663490967	0.101395711	0.235132116	8.261465601	1.854808225	3.257610325	1.130742933	0.905898552	0.241466234	0.564502178
Haiti	63.726084	2.57001277	0.307180125	0.013554388	2.199055054	4.048595325	0.126450882	0.975946193	6.253940823	1.649176151	2.365069374	0.674502407	0.53665528	0.143317869	1.022028047
